,lcl_id,train_test_split,month_name,dayofweek,hhourly_rank,hh_avg,weekly_rank
5123,MAC000007,train,November,2,35,0.2385,84
5124,MAC000007,train,November,2,36,0.5763,85
5125,MAC000007,train,November,2,37,0.9925,86
5126,MAC000007,train,November,2,38,0.6855,87
5127,MAC000007,train,November,2,39,0.2205,88
5128,MAC000007,train,November,2,40,0.3205,89
5129,MAC000007,train,November,2,41,0.2737,90
5130,MAC000007,train,November,2,42,0.4698,91
5131,MAC000007,train,November,2,43,0.3245,92
5132,MAC000007,train,November,2,44,0.2115,93
5133,MAC000007,train,November,2,45,0.2973,94
5134,MAC000007,train,November,2,46,0.175,95
5135,MAC000007,train,November,2,47,0.1082,96
5136,MAC000007,train,November,3,0,0.0934,97
5137,MAC000007,train,November,3,1,0.0825,98
5138,MAC000007,train,November,3,2,0.0723,99
5139,MAC000007,train,November,3,3,0.0605,100
5140,MAC000007,train,November,3,4,0.0793,101
5141,MAC000007,train,November,3,5,0.0725,102
5142,MAC000007,train,November,3,6,0.0743,103
5143,MAC000007,train,November,3,7,0.068,104
5144,MAC000007,train,November,3,8,0.073,105
5145,MAC000007,train,November,3,9,0.074,106
5146,MAC000007,train,November,3,10,0.0597,107
5147,MAC000007,train,November,3,11,0.0653,108
5148,MAC000007,train,November,3,12,0.0738,109
5149,MAC000007,train,November,3,13,0.0742,110
5150,MAC000007,train,November,3,14,0.0675,111
5151,MAC000007,train,November,3,15,0.1482,112
5152,MAC000007,train,November,3,16,0.283,113
5153,MAC000007,train,November,3,17,0.2597,114
5154,MAC000007,train,November,3,18,0.408,115
5155,MAC000007,train,November,3,19,0.3197,116
5156,MAC000007,train,November,3,20,0.5063,117
5157,MAC000007,train,November,3,21,0.2618,118
5158,MAC000007,train,November,3,22,0.0978,119
5159,MAC000007,train,November,3,23,0.1588,120
5160,MAC000007,train,November,3,24,0.327,121
5161,MAC000007,train,November,3,25,0.2717,122
5162,MAC000007,train,November,3,26,0.127,123
5163,MAC000007,train,November,3,27,0.141,124
5164,MAC000007,train,November,3,28,0.1212,125
5165,MAC000007,train,November,3,29,0.163,126
5166,MAC000007,train,November,3,30,0.156,127
5167,MAC000007,train,November,3,31,0.1013,128
5168,MAC000007,train,November,3,32,0.102,129
5169,MAC000007,train,November,3,33,0.0938,130
5170,MAC000007,train,November,3,34,0.1432,131
5171,MAC000007,train,November,3,35,0.2388,132
5172,MAC000007,train,November,3,36,0.2795,133
5173,MAC000007,train,November,3,37,0.8127,134
5174,MAC000007,train,November,3,38,0.5015,135
5175,MAC000007,train,November,3,39,0.1865,136
5176,MAC000007,train,November,3,40,0.2022,137
5177,MAC000007,train,November,3,41,0.5333,138
5178,MAC000007,train,November,3,42,0.251,139
5179,MAC000007,train,November,3,43,0.1775,140
5180,MAC000007,train,November,3,44,0.1655,141
5181,MAC000007,train,November,3,45,0.2072,142
5182,MAC000007,train,November,3,46,0.1742,143
5183,MAC000007,train,November,3,47,0.115,144
5184,MAC000007,train,November,4,0,0.1032,145
5185,MAC000007,train,November,4,1,0.0865,146
5186,MAC000007,train,November,4,2,0.0712,147
5187,MAC000007,train,November,4,3,0.061,148
5188,MAC000007,train,November,4,4,0.0758,149
5189,MAC000007,train,November,4,5,0.0828,150
5190,MAC000007,train,November,4,6,0.0808,151
5191,MAC000007,train,November,4,7,0.0688,152
5192,MAC000007,train,November,4,8,0.0675,153
5193,MAC000007,train,November,4,9,0.0528,154
5194,MAC000007,train,November,4,10,0.0675,155
5195,MAC000007,train,November,4,11,0.089,156
5196,MAC000007,train,November,4,12,0.0902,157
5197,MAC000007,train,November,4,13,0.0622,158
5198,MAC000007,train,November,4,14,0.0475,159
5199,MAC000007,train,November,4,15,0.0593,160
5200,MAC000007,train,November,4,16,0.1535,161
5201,MAC000007,train,November,4,17,0.2345,162
5202,MAC000007,train,November,4,18,0.6947,163
5203,MAC000007,train,November,4,19,0.415,164
5204,MAC000007,train,November,4,20,0.1238,165
5205,MAC000007,train,November,4,21,0.2243,166
5206,MAC000007,train,November,4,22,0.3995,167
5207,MAC000007,train,November,4,23,0.2792,168
5208,MAC000007,train,November,4,24,0.1547,169
5209,MAC000007,train,November,4,25,0.2698,170
5210,MAC000007,train,November,4,26,0.205,171
5211,MAC000007,train,November,4,27,0.2273,172
5212,MAC000007,train,November,4,28,0.1263,173
5213,MAC000007,train,November,4,29,0.1148,174
5214,MAC000007,train,November,4,30,0.119,175
5215,MAC000007,train,November,4,31,0.1313,176
5216,MAC000007,train,November,4,32,0.132,177
5217,MAC000007,train,November,4,33,0.1425,178
5218,MAC000007,train,November,4,34,0.176,179
5219,MAC000007,train,November,4,35,0.2047,180
5220,MAC000007,train,November,4,36,0.222,181
5221,MAC000007,train,November,4,37,1.0612,182
5222,MAC000007,train,November,4,38,0.6965,183
5223,MAC000007,train,November,4,39,0.3165,184
5224,MAC000007,train,November,4,40,0.6495,185
5225,MAC000007,train,November,4,41,0.442,186
5226,MAC000007,train,November,4,42,0.342,187
5227,MAC000007,train,November,4,43,0.2347,188
5228,MAC000007,train,November,4,44,0.2162,189
5229,MAC000007,train,November,4,45,0.2877,190
5230,MAC000007,train,November,4,46,0.25,191
5231,MAC000007,train,November,4,47,0.1353,192
5232,MAC000007,train,November,5,0,0.0782,193
5233,MAC000007,train,November,5,1,0.0794,194
5234,MAC000007,train,November,5,2,0.0724,195
5235,MAC000007,train,November,5,3,0.0556,196
5236,MAC000007,train,November,5,4,0.0894,197
5237,MAC000007,train,November,5,5,0.0944,198
5238,MAC000007,train,November,5,6,0.0776,199
5239,MAC000007,train,November,5,7,0.0726,200
5240,MAC000007,train,November,5,8,0.0552,201
5241,MAC000007,train,November,5,9,0.0386,202
5242,MAC000007,train,November,5,10,0.0796,203
5243,MAC000007,train,November,5,11,0.0952,204
5244,MAC000007,train,November,5,12,0.0796,205
5245,MAC000007,train,November,5,13,0.0746,206
5246,MAC000007,train,November,5,14,0.0428,207
5247,MAC000007,train,November,5,15,0.0616,208
5248,MAC000007,train,November,5,16,0.2388,209
5249,MAC000007,train,November,5,17,0.3,210
5250,MAC000007,train,November,5,18,0.457,211
5251,MAC000007,train,November,5,19,0.3664,212
5252,MAC000007,train,November,5,20,0.1612,213
5253,MAC000007,train,November,5,21,0.3354,214
5254,MAC000007,train,November,5,22,0.3238,215
5255,MAC000007,train,November,5,23,0.2502,216
5256,MAC000007,train,November,5,24,0.1936,217
5257,MAC000007,train,November,5,25,0.1386,218
5258,MAC000007,train,November,5,26,0.2474,219
5259,MAC000007,train,November,5,27,0.2644,220
5260,MAC000007,train,November,5,28,0.225,221
5261,MAC000007,train,November,5,29,0.3794,222
5262,MAC000007,train,November,5,30,0.2226,223
5263,MAC000007,train,November,5,31,0.1958,224
5264,MAC000007,train,November,5,32,0.2076,225
5265,MAC000007,train,November,5,33,0.1308,226
5266,MAC000007,train,November,5,34,0.1452,227
5267,MAC000007,train,November,5,35,0.1678,228
5268,MAC000007,train,November,5,36,0.459,229
5269,MAC000007,train,November,5,37,0.6578,230
5270,MAC000007,train,November,5,38,0.48,231
5271,MAC000007,train,November,5,39,0.161,232
5272,MAC000007,train,November,5,40,0.2474,233
5273,MAC000007,train,November,5,41,0.2672,234
5274,MAC000007,train,November,5,42,0.2758,235
5275,MAC000007,train,November,5,43,0.2878,236
5276,MAC000007,train,November,5,44,0.3044,237
5277,MAC000007,train,November,5,45,0.3046,238
5278,MAC000007,train,November,5,46,0.3112,239
5279,MAC000007,train,November,5,47,0.145,240
5280,MAC000007,train,November,6,0,0.0756,241
5281,MAC000007,train,November,6,1,0.069,242
5282,MAC000007,train,November,6,2,0.0564,243
5283,MAC000007,train,November,6,3,0.0662,244
5284,MAC000007,train,November,6,4,0.0728,245
5285,MAC000007,train,November,6,5,0.0826,246
5286,MAC000007,train,November,6,6,0.0884,247
5287,MAC000007,train,November,6,7,0.0626,248
5288,MAC000007,train,November,6,8,0.0582,249
5289,MAC000007,train,November,6,9,0.0552,250
5290,MAC000007,train,November,6,10,0.0772,251
5291,MAC000007,train,November,6,11,0.0948,252
5292,MAC000007,train,November,6,12,0.08,253
5293,MAC000007,train,November,6,13,0.0518,254
5294,MAC000007,train,November,6,14,0.057,255
5295,MAC000007,train,November,6,15,0.0904,256
5296,MAC000007,train,November,6,16,0.3826,257
5297,MAC000007,train,November,6,17,0.2084,258
5298,MAC000007,train,November,6,18,0.5276,259
5299,MAC000007,train,November,6,19,0.2476,260
5300,MAC000007,train,November,6,20,0.2916,261
5301,MAC000007,train,November,6,21,0.2318,262
5302,MAC000007,train,November,6,22,0.156,263
5303,MAC000007,train,November,6,23,0.2584,264
5304,MAC000007,train,November,6,24,0.248,265
5305,MAC000007,train,November,6,25,0.4032,266
5306,MAC000007,train,November,6,26,0.6194,267
5307,MAC000007,train,November,6,27,0.276,268
5308,MAC000007,train,November,6,28,0.3106,269
5309,MAC000007,train,November,6,29,0.149,270
5310,MAC000007,train,November,6,30,0.1084,271
5311,MAC000007,train,November,6,31,0.1042,272
5312,MAC000007,train,November,6,32,0.092,273
5313,MAC000007,train,November,6,33,0.0748,274
5314,MAC000007,train,November,6,34,0.0924,275
5315,MAC000007,train,November,6,35,0.1248,276
5316,MAC000007,train,November,6,36,0.1436,277
5317,MAC000007,train,November,6,37,0.3626,278
5318,MAC000007,train,November,6,38,0.393,279
5319,MAC000007,train,November,6,39,0.466,280
5320,MAC000007,train,November,6,40,0.2354,281
5321,MAC000007,train,November,6,41,0.2224,282
5322,MAC000007,train,November,6,42,0.2712,283
5323,MAC000007,train,November,6,43,0.345,284
5324,MAC000007,train,November,6,44,0.2716,285
5325,MAC000007,train,November,6,45,0.3156,286
5326,MAC000007,train,November,6,46,0.2094,287
5327,MAC000007,train,November,6,47,0.1014,288
5328,MAC000007,train,November,7,0,0.0578,289
5329,MAC000007,train,November,7,1,0.0927,290
5330,MAC000007,train,November,7,2,0.0978,291
5331,MAC000007,train,November,7,3,0.073,292
5332,MAC000007,train,November,7,4,0.0673,293
5333,MAC000007,train,November,7,5,0.081,294
5334,MAC000007,train,November,7,6,0.078,295
5335,MAC000007,train,November,7,7,0.065,296
5336,MAC000007,train,November,7,8,0.0772,297
5337,MAC000007,train,November,7,9,0.0815,298
5338,MAC000007,train,November,7,10,0.0668,299
5339,MAC000007,train,November,7,11,0.0783,300
5340,MAC000007,train,November,7,12,0.0887,301
5341,MAC000007,train,November,7,13,0.0705,302
5342,MAC000007,train,November,7,14,0.0668,303
5343,MAC000007,train,November,7,15,0.0973,304
5344,MAC000007,train,November,7,16,0.1382,305
5345,MAC000007,train,November,7,17,0.1605,306
5346,MAC000007,train,November,7,18,0.3875,307
5347,MAC000007,train,November,7,19,0.5025,308
5348,MAC000007,train,November,7,20,0.1318,309
5349,MAC000007,train,November,7,21,0.095,310
5350,MAC000007,train,November,7,22,0.1922,311
5351,MAC000007,train,November,7,23,0.2355,312
5352,MAC000007,train,November,7,24,0.131,313
5353,MAC000007,train,November,7,25,0.141,314
5354,MAC000007,train,November,7,26,0.3682,315
5355,MAC000007,train,November,7,27,0.122,316
5356,MAC000007,train,November,7,28,0.0862,317
5357,MAC000007,train,November,7,29,0.2285,318
5358,MAC000007,train,November,7,30,0.122,319
5359,MAC000007,train,November,7,31,0.2465,320
5360,MAC000007,train,November,7,32,0.1398,321
5361,MAC000007,train,November,7,33,0.169,322
5362,MAC000007,train,November,7,34,0.2395,323
5363,MAC000007,train,November,7,35,0.212,324
5364,MAC000007,train,November,7,36,0.1672,325
5365,MAC000007,train,November,7,37,0.7343,326
5366,MAC000007,train,November,7,38,0.4125,327
5367,MAC000007,train,November,7,39,0.3948,328
5368,MAC000007,train,November,7,40,0.3287,329
5369,MAC000007,train,November,7,41,0.224,330
5370,MAC000007,train,November,7,42,0.2105,331
5371,MAC000007,train,November,7,43,0.251,332
5372,MAC000007,train,November,7,44,0.2533,333
5373,MAC000007,train,November,7,45,0.2653,334
5374,MAC000007,train,November,7,46,0.24,335
5375,MAC000007,train,November,7,47,0.2013,336
8064,MAC000010,train,December,1,0,0.4408,1
8065,MAC000010,train,December,1,1,0.3646,2
8066,MAC000010,train,December,1,2,0.378,3
8067,MAC000010,train,December,1,3,0.254,4
8068,MAC000010,train,December,1,4,0.218,5
8069,MAC000010,train,December,1,5,0.2098,6
8070,MAC000010,train,December,1,6,0.202,7
8071,MAC000010,train,December,1,7,0.1808,8
8072,MAC000010,train,December,1,8,0.1612,9
8073,MAC000010,train,December,1,9,0.1864,10
8074,MAC000010,train,December,1,10,0.2072,11
8075,MAC000010,train,December,1,11,0.1862,12
8076,MAC000010,train,December,1,12,0.2078,13
8077,MAC000010,train,December,1,13,0.2254,14
8078,MAC000010,train,December,1,14,0.1816,15
8079,MAC000010,train,December,1,15,0.3758,16
8080,MAC000010,train,December,1,16,0.7372,17
8081,MAC000010,train,December,1,17,0.5648,18
8082,MAC000010,train,December,1,18,0.7918,19
8083,MAC000010,train,December,1,19,1.202,20
8084,MAC000010,train,December,1,20,0.8646,21
8085,MAC000010,train,December,1,21,0.4156,22
8086,MAC000010,train,December,1,22,0.3634,23
8087,MAC000010,train,December,1,23,0.3558,24
8088,MAC000010,train,December,1,24,0.434,25
8089,MAC000010,train,December,1,25,0.4456,26
8090,MAC000010,train,December,1,26,0.8548,27
8091,MAC000010,train,December,1,27,0.839,28
8092,MAC000010,train,December,1,28,0.693,29
8093,MAC000010,train,December,1,29,0.8634,30
8094,MAC000010,train,December,1,30,1.07,31
8095,MAC000010,train,December,1,31,1.2562,32
8096,MAC000010,train,December,1,32,0.9788,33
8097,MAC000010,train,December,1,33,1.2224,34
8098,MAC000010,train,December,1,34,1.221,35
8099,MAC000010,train,December,1,35,1.355,36
8100,MAC000010,train,December,1,36,0.919,37
8101,MAC000010,train,December,1,37,1.2592,38
8102,MAC000010,train,December,1,38,1.6862,39
8103,MAC000010,train,December,1,39,1.0234,40
8104,MAC000010,train,December,1,40,1.0052,41
8105,MAC000010,train,December,1,41,1.4646,42
8106,MAC000010,train,December,1,42,1.188,43
8107,MAC000010,train,December,1,43,0.7556,44
8108,MAC000010,train,December,1,44,0.931,45
8109,MAC000010,train,December,1,45,0.637,46
8110,MAC000010,train,December,1,46,0.535,47
8111,MAC000010,train,December,1,47,0.502,48
8112,MAC000010,train,December,2,0,0.3716,49
8113,MAC000010,train,December,2,1,0.3256,50
8114,MAC000010,train,December,2,2,0.2716,51
8115,MAC000010,train,December,2,3,0.2354,52
8116,MAC000010,train,December,2,4,0.221,53
8117,MAC000010,train,December,2,5,0.1902,54
8118,MAC000010,train,December,2,6,0.1876,55
8119,MAC000010,train,December,2,7,0.1886,56
8120,MAC000010,train,December,2,8,0.1462,57
8121,MAC000010,train,December,2,9,0.172,58
8122,MAC000010,train,December,2,10,0.2192,59
8123,MAC000010,train,December,2,11,0.1878,60
8124,MAC000010,train,December,2,12,0.1912,61
8125,MAC000010,train,December,2,13,0.2692,62
8126,MAC000010,train,December,2,14,0.309,63
8127,MAC000010,train,December,2,15,0.3744,64
8128,MAC000010,train,December,2,16,0.709,65
8129,MAC000010,train,December,2,17,0.93,66
8130,MAC000010,train,December,2,18,0.955,67
8131,MAC000010,train,December,2,19,0.8802,68
8132,MAC000010,train,December,2,20,0.7856,69
8133,MAC000010,train,December,2,21,0.869,70
8134,MAC000010,train,December,2,22,1.0172,71
8135,MAC000010,train,December,2,23,0.687,72
8136,MAC000010,train,December,2,24,0.8976,73
8137,MAC000010,train,December,2,25,0.7704,74
8138,MAC000010,train,December,2,26,0.8926,75
8139,MAC000010,train,December,2,27,1.2092,76
8140,MAC000010,train,December,2,28,1.1878,77
8141,MAC000010,train,December,2,29,1.0302,78
8142,MAC000010,train,December,2,30,1.0022,79
8143,MAC000010,train,December,2,31,1.1042,80
8144,MAC000010,train,December,2,32,0.9238,81
8145,MAC000010,train,December,2,33,0.746,82
8146,MAC000010,train,December,2,34,1.0026,83
8147,MAC000010,train,December,2,35,0.8626,84
8148,MAC000010,train,December,2,36,1.3232,85
8149,MAC000010,train,December,2,37,1.614,86
8150,MAC000010,train,December,2,38,1.187,87
8151,MAC000010,train,December,2,39,1.0472,88
8152,MAC000010,train,December,2,40,0.8386,89
8153,MAC000010,train,December,2,41,1.1038,90
8154,MAC000010,train,December,2,42,0.913,91
8155,MAC000010,train,December,2,43,0.9108,92
8156,MAC000010,train,December,2,44,0.9408,93
8157,MAC000010,train,December,2,45,0.795,94
8158,MAC000010,train,December,2,46,0.5148,95
8159,MAC000010,train,December,2,47,0.5888,96
8160,MAC000010,train,December,3,0,0.2617,97
8161,MAC000010,train,December,3,1,0.2372,98
8162,MAC000010,train,December,3,2,0.2177,99
8163,MAC000010,train,December,3,3,0.2005,100
8164,MAC000010,train,December,3,4,0.211,101
8165,MAC000010,train,December,3,5,0.2002,102
8166,MAC000010,train,December,3,6,0.161,103
8167,MAC000010,train,December,3,7,0.1838,104
8168,MAC000010,train,December,3,8,0.1807,105
8169,MAC000010,train,December,3,9,0.1537,106
8170,MAC000010,train,December,3,10,0.195,107
8171,MAC000010,train,December,3,11,0.222,108
8172,MAC000010,train,December,3,12,0.1967,109
8173,MAC000010,train,December,3,13,0.2473,110
8174,MAC000010,train,December,3,14,0.375,111
8175,MAC000010,train,December,3,15,0.5435,112
8176,MAC000010,train,December,3,16,0.7037,113
8177,MAC000010,train,December,3,17,1.297,114
8178,MAC000010,train,December,3,18,1.2585,115
8179,MAC000010,train,December,3,19,0.9967,116
8180,MAC000010,train,December,3,20,1.2097,117
8181,MAC000010,train,December,3,21,0.7983,118
8182,MAC000010,train,December,3,22,0.8885,119
8183,MAC000010,train,December,3,23,0.673,120
8184,MAC000010,train,December,3,24,1.1428,121
8185,MAC000010,train,December,3,25,0.6042,122
8186,MAC000010,train,December,3,26,0.669,123
8187,MAC000010,train,December,3,27,1.1297,124
8188,MAC000010,train,December,3,28,0.9613,125
8189,MAC000010,train,December,3,29,1.163,126
8190,MAC000010,train,December,3,30,0.4975,127
8191,MAC000010,train,December,3,31,0.6898,128
8192,MAC000010,train,December,3,32,0.7077,129
8193,MAC000010,train,December,3,33,0.985,130
8194,MAC000010,train,December,3,34,0.9525,131
8195,MAC000010,train,December,3,35,1.2052,132
8196,MAC000010,train,December,3,36,1.0608,133
8197,MAC000010,train,December,3,37,1.366,134
8198,MAC000010,train,December,3,38,1.4975,135
8199,MAC000010,train,December,3,39,1.1053,136
8200,MAC000010,train,December,3,40,0.6382,137
8201,MAC000010,train,December,3,41,0.7065,138
8202,MAC000010,train,December,3,42,0.6615,139
8203,MAC000010,train,December,3,43,1.2965,140
8204,MAC000010,train,December,3,44,0.922,141
8205,MAC000010,train,December,3,45,0.839,142
8206,MAC000010,train,December,3,46,0.8628,143
8207,MAC000010,train,December,3,47,0.5905,144
8208,MAC000010,train,December,4,0,0.622,145
8209,MAC000010,train,December,4,1,0.453,146
8210,MAC000010,train,December,4,2,0.387,147
8211,MAC000010,train,December,4,3,0.2255,148
8212,MAC000010,train,December,4,4,0.2188,149
8213,MAC000010,train,December,4,5,0.188,150
8214,MAC000010,train,December,4,6,0.1823,151
8215,MAC000010,train,December,4,7,0.1767,152
8216,MAC000010,train,December,4,8,0.168,153
8217,MAC000010,train,December,4,9,0.173,154
8218,MAC000010,train,December,4,10,0.1905,155
8219,MAC000010,train,December,4,11,0.2258,156
8220,MAC000010,train,December,4,12,0.2328,157
8221,MAC000010,train,December,4,13,0.2602,158
8222,MAC000010,train,December,4,14,0.3775,159
8223,MAC000010,train,December,4,15,0.4383,160
8224,MAC000010,train,December,4,16,0.3748,161
8225,MAC000010,train,December,4,17,0.7137,162
8226,MAC000010,train,December,4,18,0.8683,163
8227,MAC000010,train,December,4,19,1.235,164
