,lcl_id,ds,y,air_temperature
34890,MAC000010,2012-11-07 21:30:00,1.243,9.4
34891,MAC000010,2012-11-07 22:00:00,1.096,9.6
34892,MAC000010,2012-11-07 22:30:00,0.767,9.6
34893,MAC000010,2012-11-07 23:00:00,0.568,9.7
34894,MAC000010,2012-11-07 23:30:00,0.891,9.7
34895,MAC000010,2012-11-08 00:00:00,0.645,8.6
34896,MAC000010,2012-11-08 00:30:00,0.556,8.6
34897,MAC000010,2012-11-08 01:00:00,0.259,8.5
34898,MAC000010,2012-11-08 01:30:00,0.849,8.5
34899,MAC000010,2012-11-08 02:00:00,0.176,8.2
34900,MAC000010,2012-11-08 02:30:00,0.195,8.2
34901,MAC000010,2012-11-08 03:00:00,0.213,7.7
34902,MAC000010,2012-11-08 03:30:00,0.165,7.7
34903,MAC000010,2012-11-08 04:00:00,0.152,8.1
34904,MAC000010,2012-11-08 04:30:00,0.21,8.1
34905,MAC000010,2012-11-08 05:00:00,0.198,8.7
34906,MAC000010,2012-11-08 05:30:00,0.194,8.7
34907,MAC000010,2012-11-08 06:00:00,0.237,8.4
34908,MAC000010,2012-11-08 06:30:00,0.225,8.4
34909,MAC000010,2012-11-08 07:00:00,0.495,8.9
34910,MAC000010,2012-11-08 07:30:00,0.522,8.9
34911,MAC000010,2012-11-08 08:00:00,0.692,9.0
34912,MAC000010,2012-11-08 08:30:00,0.511,9.0
34913,MAC000010,2012-11-08 09:00:00,0.418,9.3
34914,MAC000010,2012-11-08 09:30:00,0.741,9.3
34915,MAC000010,2012-11-08 10:00:00,0.925,10.6
34916,MAC000010,2012-11-08 10:30:00,0.326,10.6
34917,MAC000010,2012-11-08 11:00:00,0.36,11.4
34918,MAC000010,2012-11-08 11:30:00,0.318,11.4
34919,MAC000010,2012-11-08 12:00:00,0.298,11.8
34920,MAC000010,2012-11-08 12:30:00,0.349,11.8
34921,MAC000010,2012-11-08 13:00:00,0.3,12.8
34922,MAC000010,2012-11-08 13:30:00,1.079,12.8
34923,MAC000010,2012-11-08 14:00:00,2.089,11.9
34924,MAC000010,2012-11-08 14:30:00,0.485,11.9
34925,MAC000010,2012-11-08 15:00:00,0.358,11.6
34926,MAC000010,2012-11-08 15:30:00,0.3,11.6
34927,MAC000010,2012-11-08 16:00:00,0.488,11.3
34928,MAC000010,2012-11-08 16:30:00,0.345,11.3
34929,MAC000010,2012-11-08 17:00:00,0.268,11.1
34930,MAC000010,2012-11-08 17:30:00,0.534,11.1
34931,MAC000010,2012-11-08 18:00:00,2.454,10.6
34932,MAC000010,2012-11-08 18:30:00,1.8329999,10.6
34933,MAC000010,2012-11-08 19:00:00,0.958,10.1
34934,MAC000010,2012-11-08 19:30:00,0.428,10.1
34935,MAC000010,2012-11-08 20:00:00,0.715,10.0
34936,MAC000010,2012-11-08 20:30:00,1.0420001,10.0
34937,MAC000010,2012-11-08 21:00:00,0.992,9.9
34938,MAC000010,2012-11-08 21:30:00,0.591,9.9
34939,MAC000010,2012-11-08 22:00:00,0.53,9.8
34940,MAC000010,2012-11-08 22:30:00,1.068,9.8
34941,MAC000010,2012-11-08 23:00:00,0.871,9.2
34942,MAC000010,2012-11-08 23:30:00,0.38,9.2
34943,MAC000010,2012-11-09 00:00:00,0.8,8.3
34944,MAC000010,2012-11-09 00:30:00,0.211,8.3
34945,MAC000010,2012-11-09 01:00:00,0.235,8.4
34946,MAC000010,2012-11-09 01:30:00,0.198,8.4
34947,MAC000010,2012-11-09 02:00:00,0.172,8.1
34948,MAC000010,2012-11-09 02:30:00,0.216,8.1
34949,MAC000010,2012-11-09 03:00:00,0.207,8.4
34950,MAC000010,2012-11-09 03:30:00,0.15,8.4
34951,MAC000010,2012-11-09 04:00:00,0.152,8.4
34952,MAC000010,2012-11-09 04:30:00,0.398,8.4
34953,MAC000010,2012-11-09 05:00:00,0.427,8.3
34954,MAC000010,2012-11-09 05:30:00,0.192,8.3
34955,MAC000010,2012-11-09 06:00:00,0.227,8.6
34956,MAC000010,2012-11-09 06:30:00,0.245,8.6
34957,MAC000010,2012-11-09 07:00:00,0.193,8.5
34958,MAC000010,2012-11-09 07:30:00,0.201,8.5
34959,MAC000010,2012-11-09 08:00:00,0.256,8.7
34960,MAC000010,2012-11-09 08:30:00,0.42,8.7
34961,MAC000010,2012-11-09 09:00:00,0.518,9.2
34962,MAC000010,2012-11-09 09:30:00,0.454,9.2
34963,MAC000010,2012-11-09 10:00:00,0.449,9.8
34964,MAC000010,2012-11-09 10:30:00,0.387,9.8
34965,MAC000010,2012-11-09 11:00:00,0.318,10.5
34966,MAC000010,2012-11-09 11:30:00,0.294,10.5
34967,MAC000010,2012-11-09 12:00:00,0.277,10.7
34968,MAC000010,2012-11-09 12:30:00,0.235,10.7
34969,MAC000010,2012-11-09 13:00:00,0.257,10.3
34970,MAC000010,2012-11-09 13:30:00,0.297,10.3
34971,MAC000010,2012-11-09 14:00:00,0.332,11.2
34972,MAC000010,2012-11-09 14:30:00,0.603,11.2
34973,MAC000010,2012-11-09 15:00:00,0.428,11.2
34974,MAC000010,2012-11-09 15:30:00,0.497,11.2
34975,MAC000010,2012-11-09 16:00:00,0.301,10.9
34976,MAC000010,2012-11-09 16:30:00,0.744,10.9
34977,MAC000010,2012-11-09 17:00:00,0.806,10.0
34978,MAC000010,2012-11-09 17:30:00,0.815,10.0
34979,MAC000010,2012-11-09 18:00:00,1.074,9.7
34980,MAC000010,2012-11-09 18:30:00,0.829,9.7
34981,MAC000010,2012-11-09 19:00:00,0.825,9.3
34982,MAC000010,2012-11-09 19:30:00,1.627,9.3
34983,MAC000010,2012-11-09 20:00:00,1.909,9.2
34984,MAC000010,2012-11-09 20:30:00,1.028,9.2
34985,MAC000010,2012-11-09 21:00:00,0.979,9.5
34986,MAC000010,2012-11-09 21:30:00,0.98,9.5
34987,MAC000010,2012-11-09 22:00:00,1.0829999,9.2
34988,MAC000010,2012-11-09 22:30:00,0.198,9.2
34989,MAC000010,2012-11-09 23:00:00,0.219,9.2
34990,MAC000010,2012-11-09 23:30:00,0.232,9.2
34991,MAC000010,2012-11-10 00:00:00,0.195,9.3
34992,MAC000010,2012-11-10 00:30:00,0.172,9.3
34993,MAC000010,2012-11-10 01:00:00,0.219,9.4
34994,MAC000010,2012-11-10 01:30:00,0.227,9.4
34995,MAC000010,2012-11-10 02:00:00,0.175,9.5
34996,MAC000010,2012-11-10 02:30:00,0.178,9.5
34997,MAC000010,2012-11-10 03:00:00,0.212,10.0
34998,MAC000010,2012-11-10 03:30:00,0.177,10.0
34999,MAC000010,2012-11-10 04:00:00,0.144,10.0
35000,MAC000010,2012-11-10 04:30:00,0.297,10.0
35001,MAC000010,2012-11-10 05:00:00,0.457,10.2
35002,MAC000010,2012-11-10 05:30:00,0.532,10.2
35003,MAC000010,2012-11-10 06:00:00,0.597,9.9
35004,MAC000010,2012-11-10 06:30:00,0.462,9.9
35005,MAC000010,2012-11-10 07:00:00,0.269,8.5
35006,MAC000010,2012-11-10 07:30:00,0.23,8.5
35007,MAC000010,2012-11-10 08:00:00,0.247,8.5
35008,MAC000010,2012-11-10 08:30:00,0.274,8.5
35009,MAC000010,2012-11-10 09:00:00,0.212,8.7
35010,MAC000010,2012-11-10 09:30:00,0.189,8.7
35011,MAC000010,2012-11-10 10:00:00,0.238,9.0
35012,MAC000010,2012-11-10 10:30:00,0.248,9.0
35013,MAC000010,2012-11-10 11:00:00,0.189,9.4
35014,MAC000010,2012-11-10 11:30:00,0.206,9.4
35015,MAC000010,2012-11-10 12:00:00,0.254,9.3
35016,MAC000010,2012-11-10 12:30:00,0.211,9.3
35017,MAC000010,2012-11-10 13:00:00,0.186,9.6
35018,MAC000010,2012-11-10 13:30:00,0.325,9.6
35019,MAC000010,2012-11-10 14:00:00,0.45,10.1
35020,MAC000010,2012-11-10 14:30:00,0.656,10.1
35021,MAC000010,2012-11-10 15:00:00,0.949,9.8
35022,MAC000010,2012-11-10 15:30:00,0.47,9.8
35023,MAC000010,2012-11-10 16:00:00,0.887,9.7
35024,MAC000010,2012-11-10 16:30:00,0.862,9.7
35025,MAC000010,2012-11-10 17:00:00,0.864,9.1
35026,MAC000010,2012-11-10 17:30:00,0.701,9.1
35027,MAC000010,2012-11-10 18:00:00,0.95,8.7
35028,MAC000010,2012-11-10 18:30:00,1.175,8.7
35029,MAC000010,2012-11-10 19:00:00,1.322,8.0
35030,MAC000010,2012-11-10 19:30:00,0.629,8.0
35031,MAC000010,2012-11-10 20:00:00,1.098,7.2
35032,MAC000010,2012-11-10 20:30:00,1.03,7.2
35033,MAC000010,2012-11-10 21:00:00,0.877,6.9
35034,MAC000010,2012-11-10 21:30:00,0.642,6.9
35035,MAC000010,2012-11-10 22:00:00,1.229,6.5
35036,MAC000010,2012-11-10 22:30:00,0.577,6.5
35037,MAC000010,2012-11-10 23:00:00,0.628,5.7
35038,MAC000010,2012-11-10 23:30:00,0.591,5.7
35039,MAC000010,2012-11-11 00:00:00,0.878,3.7
35040,MAC000010,2012-11-11 00:30:00,0.406,3.7
35041,MAC000010,2012-11-11 01:00:00,0.261,3.3
35042,MAC000010,2012-11-11 01:30:00,0.231,3.3
35043,MAC000010,2012-11-11 02:00:00,0.276,3.6
35044,MAC000010,2012-11-11 02:30:00,0.252,3.6
35045,MAC000010,2012-11-11 03:00:00,0.181,2.4
35046,MAC000010,2012-11-11 03:30:00,0.203,2.4
35047,MAC000010,2012-11-11 04:00:00,0.228,2.3
35048,MAC000010,2012-11-11 04:30:00,0.188,2.3
35049,MAC000010,2012-11-11 05:00:00,0.197,2.1
35050,MAC000010,2012-11-11 05:30:00,0.252,2.1
35051,MAC000010,2012-11-11 06:00:00,0.246,2.0
35052,MAC000010,2012-11-11 06:30:00,0.207,2.0
35053,MAC000010,2012-11-11 07:00:00,0.238,2.0
35054,MAC000010,2012-11-11 07:30:00,0.266,2.0
35055,MAC000010,2012-11-11 08:00:00,0.481,2.2
35056,MAC000010,2012-11-11 08:30:00,0.295,2.2
35057,MAC000010,2012-11-11 09:00:00,0.868,3.2
35058,MAC000010,2012-11-11 09:30:00,0.574,3.2
35059,MAC000010,2012-11-11 10:00:00,0.526,5.0
35060,MAC000010,2012-11-11 10:30:00,0.395,5.0
35061,MAC000010,2012-11-11 11:00:00,0.374,7.1
35062,MAC000010,2012-11-11 11:30:00,0.359,7.1
35063,MAC000010,2012-11-11 12:00:00,0.421,8.5
35064,MAC000010,2012-11-11 12:30:00,0.418,8.5
35065,MAC000010,2012-11-11 13:00:00,1.184,9.9
35066,MAC000010,2012-11-11 13:30:00,0.838,9.9
35067,MAC000010,2012-11-11 14:00:00,0.502,10.6
35068,MAC000010,2012-11-11 14:30:00,1.214,10.6
35069,MAC000010,2012-11-11 15:00:00,2.02,10.3
35070,MAC000010,2012-11-11 15:30:00,0.605,10.3
35071,MAC000010,2012-11-11 16:00:00,1.05,9.0
35072,MAC000010,2012-11-11 16:30:00,1.351,9.0
35073,MAC000010,2012-11-11 17:00:00,1.896,8.2
35074,MAC000010,2012-11-11 17:30:00,0.951,8.2
35075,MAC000010,2012-11-11 18:00:00,0.921,7.9
35076,MAC000010,2012-11-11 18:30:00,0.887,7.9
35077,MAC000010,2012-11-11 19:00:00,0.877,7.2
35078,MAC000010,2012-11-11 19:30:00,0.66,7.2
35079,MAC000010,2012-11-11 20:00:00,0.732,6.7
35080,MAC000010,2012-11-11 20:30:00,0.724,6.7
35081,MAC000010,2012-11-11 21:00:00,0.729,6.4
35082,MAC000010,2012-11-11 21:30:00,0.712,6.4
35083,MAC000010,2012-11-11 22:00:00,1.461,5.8
35084,MAC000010,2012-11-11 22:30:00,0.868,5.8
35085,MAC000010,2012-11-11 23:00:00,0.224,5.9
35086,MAC000010,2012-11-11 23:30:00,0.254,5.9
35087,MAC000010,2012-11-12 00:00:00,0.231,4.3
35088,MAC000010,2012-11-12 00:30:00,0.187,4.3
35089,MAC000010,2012-11-12 01:00:00,0.23,4.5
35090,MAC000010,2012-11-12 01:30:00,0.236,4.5
35091,MAC000010,2012-11-12 02:00:00,0.19,4.8
35092,MAC000010,2012-11-12 02:30:00,0.225,4.8
35093,MAC000010,2012-11-12 03:00:00,0.218,4.5
35094,MAC000010,2012-11-12 03:30:00,0.167,4.5
35095,MAC000010,2012-11-12 04:00:00,0.197,4.2
35096,MAC000010,2012-11-12 04:30:00,0.208,4.2
35097,MAC000010,2012-11-12 05:00:00,0.183,4.9
35098,MAC000010,2012-11-12 05:30:00,0.22,4.9
35099,MAC000010,2012-11-12 06:00:00,0.6,4.8
35100,MAC000010,2012-11-12 06:30:00,0.403,4.8
35101,MAC000010,2012-11-12 07:00:00,0.393,6.2
35102,MAC000010,2012-11-12 07:30:00,0.425,6.2
35103,MAC000010,2012-11-12 08:00:00,0.367,6.3
35104,MAC000010,2012-11-12 08:30:00,0.417,6.3
35105,MAC000010,2012-11-12 09:00:00,0.443,7.3
35106,MAC000010,2012-11-12 09:30:00,0.383,7.3
35107,MAC000010,2012-11-12 10:00:00,0.916,8.1
35108,MAC000010,2012-11-12 10:30:00,0.914,8.1
35109,MAC000010,2012-11-12 11:00:00,0.975,9.4
35110,MAC000010,2012-11-12 11:30:00,0.944,9.4
35111,MAC000010,2012-11-12 12:00:00,1.045,9.8
35112,MAC000010,2012-11-12 12:30:00,0.352,9.8
35113,MAC000010,2012-11-12 13:00:00,0.357,9.9
35114,MAC000010,2012-11-12 13:30:00,0.476,9.9
35115,MAC000010,2012-11-12 14:00:00,0.524,10.4
35116,MAC000010,2012-11-12 14:30:00,0.528,10.4
35117,MAC000010,2012-11-12 15:00:00,0.419,11.0
35118,MAC000010,2012-11-12 15:30:00,0.404,11.0
35119,MAC000010,2012-11-12 16:00:00,0.532,11.2
35120,MAC000010,2012-11-12 16:30:00,0.403,11.2
35121,MAC000010,2012-11-12 17:00:00,0.694,11.4
35122,MAC000010,2012-11-12 17:30:00,1.985,11.4
35123,MAC000010,2012-11-12 18:00:00,1.67,11.8
35124,MAC000010,2012-11-12 18:30:00,1.207,11.8
35125,MAC000010,2012-11-12 19:00:00,1.123,12.3
35126,MAC000010,2012-11-12 19:30:00,1.355,12.3
35127,MAC000010,2012-11-12 20:00:00,0.795,12.5
35128,MAC000010,2012-11-12 20:30:00,0.66,12.5
35129,MAC000010,2012-11-12 21:00:00,0.471,12.5
35130,MAC000010,2012-11-12 21:30:00,0.396,12.5
35131,MAC000010,2012-11-12 22:00:00,0.456,12.1
35132,MAC000010,2012-11-12 22:30:00,1.041,12.1
35133,MAC000010,2012-11-12 23:00:00,0.407,11.7
35134,MAC000010,2012-11-12 23:30:00,0.889,11.7
35135,MAC000010,2012-11-13 00:00:00,0.25,11.5
35136,MAC000010,2012-11-13 00:30:00,0.206,11.5
35137,MAC000010,2012-11-13 01:00:00,0.234,11.3
35138,MAC000010,2012-11-13 01:30:00,0.255,11.3
35139,MAC000010,2012-11-13 02:00:00,0.198,11.4
35140,MAC000010,2012-11-13 02:30:00,0.198,11.4
35141,MAC000010,2012-11-13 03:00:00,0.225,10.8
35142,MAC000010,2012-11-13 03:30:00,0.176,10.8
35143,MAC000010,2012-11-13 04:00:00,0.148,10.3
35144,MAC000010,2012-11-13 04:30:00,0.214,10.3
35145,MAC000010,2012-11-13 05:00:00,0.358,10.1
35146,MAC000010,2012-11-13 05:30:00,0.201,10.1
35147,MAC000010,2012-11-13 06:00:00,0.228,10.2
35148,MAC000010,2012-11-13 06:30:00,0.259,10.2
35149,MAC000010,2012-11-13 07:00:00,0.517,10.5
35150,MAC000010,2012-11-13 07:30:00,0.323,10.5
35151,MAC000010,2012-11-13 08:00:00,0.414,10.8
35152,MAC000010,2012-11-13 08:30:00,0.466,10.8
35153,MAC000010,2012-11-13 09:00:00,0.399,11.7
35154,MAC000010,2012-11-13 09:30:00,0.561,11.7
35155,MAC000010,2012-11-13 10:00:00,1.161,12.5
35156,MAC000010,2012-11-13 10:30:00,0.759,12.5
35157,MAC000010,2012-11-13 11:00:00,0.563,14.1
35158,MAC000010,2012-11-13 11:30:00,0.384,14.1
35159,MAC000010,2012-11-13 12:00:00,0.368,15.0
35160,MAC000010,2012-11-13 12:30:00,0.314,15.0
35161,MAC000010,2012-11-13 13:00:00,0.339,14.5
35162,MAC000010,2012-11-13 13:30:00,1.365,14.5
35163,MAC000010,2012-11-13 14:00:00,2.2920001,14.4
35164,MAC000010,2012-11-13 14:30:00,0.437,14.4
35165,MAC000010,2012-11-13 15:00:00,0.541,14.2
35166,MAC000010,2012-11-13 15:30:00,0.936,14.2
35167,MAC000010,2012-11-13 16:00:00,0.384,13.7
35168,MAC000010,2012-11-13 16:30:00,0.477,13.7
35169,MAC000010,2012-11-13 17:00:00,1.191,13.3
35170,MAC000010,2012-11-13 17:30:00,0.978,13.3
35171,MAC000010,2012-11-13 18:00:00,0.654,13.0
35172,MAC000010,2012-11-13 18:30:00,2.6289999,13.0
35173,MAC000010,2012-11-13 19:00:00,1.952,12.6
35174,MAC000010,2012-11-13 19:30:00,1.598,12.6
35175,MAC000010,2012-11-13 20:00:00,0.748,12.6
35176,MAC000010,2012-11-13 20:30:00,0.548,12.6
35177,MAC000010,2012-11-13 21:00:00,0.576,12.4
35178,MAC000010,2012-11-13 21:30:00,2.1070001,12.4
35179,MAC000010,2012-11-13 22:00:00,0.914,12.4
35180,MAC000010,2012-11-13 22:30:00,0.915,12.4
35181,MAC000010,2012-11-13 23:00:00,0.467,12.5
35182,MAC000010,2012-11-13 23:30:00,0.406,12.5
35183,MAC000010,2012-11-14 00:00:00,0.264,11.8
35184,MAC000010,2012-11-14 00:30:00,0.2,11.8
35185,MAC000010,2012-11-14 01:00:00,0.259,11.4
35186,MAC000010,2012-11-14 01:30:00,0.257,11.4
35187,MAC000010,2012-11-14 02:00:00,0.2,11.3
35188,MAC000010,2012-11-14 02:30:00,0.215,11.3
35189,MAC000010,2012-11-14 03:00:00,0.236,11.2
35190,MAC000010,2012-11-14 03:30:00,0.216,11.2
35191,MAC000010,2012-11-14 04:00:00,0.162,11.3
35192,MAC000010,2012-11-14 04:30:00,0.199,11.3
35193,MAC000010,2012-11-14 05:00:00,0.246,11.0
35194,MAC000010,2012-11-14 05:30:00,0.443,11.0
35195,MAC000010,2012-11-14 06:00:00,0.449,10.1
35196,MAC000010,2012-11-14 06:30:00,0.268,10.1
35197,MAC000010,2012-11-14 07:00:00,0.224,9.9
35198,MAC000010,2012-11-14 07:30:00,0.184,9.9
35199,MAC000010,2012-11-14 08:00:00,0.265,10.7
35200,MAC000010,2012-11-14 08:30:00,0.231,10.7
35201,MAC000010,2012-11-14 09:00:00,0.184,10.7
35202,MAC000010,2012-11-14 09:30:00,0.186,10.7
35203,MAC000010,2012-11-14 10:00:00,0.24,10.5
35204,MAC000010,2012-11-14 10:30:00,0.203,10.5
35205,MAC000010,2012-11-14 11:00:00,0.176,11.7
35206,MAC000010,2012-11-14 11:30:00,0.227,11.7
35207,MAC000010,2012-11-14 12:00:00,0.227,12.7
35208,MAC000010,2012-11-14 12:30:00,0.18,12.7
35209,MAC000010,2012-11-14 13:00:00,0.202,13.6
35210,MAC000010,2012-11-14 13:30:00,0.236,13.6
35211,MAC000010,2012-11-14 14:00:00,0.209,13.5
35212,MAC000010,2012-11-14 14:30:00,0.231,13.5
35213,MAC000010,2012-11-14 15:00:00,0.542,13.5
35214,MAC000010,2012-11-14 15:30:00,1.072,13.5
35215,MAC000010,2012-11-14 16:00:00,0.546,12.6
35216,MAC000010,2012-11-14 16:30:00,0.484,12.6
35217,MAC000010,2012-11-14 17:00:00,0.609,10.5
35218,MAC000010,2012-11-14 17:30:00,0.858,10.5
35219,MAC000010,2012-11-14 18:00:00,1.206,8.8
35220,MAC000010,2012-11-14 18:30:00,0.732,8.8
35221,MAC000010,2012-11-14 19:00:00,0.721,8.2
35222,MAC000010,2012-11-14 19:30:00,0.69,8.2
35223,MAC000010,2012-11-14 20:00:00,0.82,8.0
35224,MAC000010,2012-11-14 20:30:00,1.9529999,8.0
35225,MAC000010,2012-11-14 21:00:00,0.969,6.3
35226,MAC000010,2012-11-14 21:30:00,1.067,6.3
35227,MAC000010,2012-11-14 22:00:00,0.873,7.2
35228,MAC000010,2012-11-14 22:30:00,0.478,7.2
35229,MAC000010,2012-11-14 23:00:00,0.567,6.2
35230,MAC000010,2012-11-14 23:30:00,0.245,6.2
35231,MAC000010,2012-11-15 00:00:00,0.206,6.5
35232,MAC000010,2012-11-15 00:30:00,0.258,6.5
35233,MAC000010,2012-11-15 01:00:00,0.257,5.7
35234,MAC000010,2012-11-15 01:30:00,0.203,5.7
35235,MAC000010,2012-11-15 02:00:00,0.203,4.6
35236,MAC000010,2012-11-15 02:30:00,0.227,4.6
35237,MAC000010,2012-11-15 03:00:00,0.153,5.2
35238,MAC000010,2012-11-15 03:30:00,0.146,5.2
35239,MAC000010,2012-11-15 04:00:00,0.197,6.0
35240,MAC000010,2012-11-15 04:30:00,0.169,6.0
35241,MAC000010,2012-11-15 05:00:00,0.163,5.7
35242,MAC000010,2012-11-15 05:30:00,0.217,5.7
35243,MAC000010,2012-11-15 06:00:00,0.224,6.2
35244,MAC000010,2012-11-15 06:30:00,0.176,6.2
35245,MAC000010,2012-11-15 07:00:00,0.443,6.6
35246,MAC000010,2012-11-15 07:30:00,0.476,6.6
35247,MAC000010,2012-11-15 08:00:00,0.395,6.7
35248,MAC000010,2012-11-15 08:30:00,1.043,6.7
35249,MAC000010,2012-11-15 09:00:00,0.924,7.4
35250,MAC000010,2012-11-15 09:30:00,1.5470001,7.4
35251,MAC000010,2012-11-15 10:00:00,0.986,7.5
35252,MAC000010,2012-11-15 10:30:00,0.587,7.5
35253,MAC000010,2012-11-15 11:00:00,0.514,8.0
35254,MAC000010,2012-11-15 11:30:00,0.481,8.0
35255,MAC000010,2012-11-15 12:00:00,0.232,8.3
35256,MAC000010,2012-11-15 12:30:00,0.266,8.3
35257,MAC000010,2012-11-15 13:00:00,0.24,8.6
35258,MAC000010,2012-11-15 13:30:00,0.193,8.6
35259,MAC000010,2012-11-15 14:00:00,0.214,9.3
35260,MAC000010,2012-11-15 14:30:00,0.244,9.3
35261,MAC000010,2012-11-15 15:00:00,0.292,9.5
35262,MAC000010,2012-11-15 15:30:00,0.351,9.5
35263,MAC000010,2012-11-15 16:00:00,0.406,8.9
35264,MAC000010,2012-11-15 16:30:00,1.036,8.9
35265,MAC000010,2012-11-15 17:00:00,1.99,8.3
35266,MAC000010,2012-11-15 17:30:00,0.558,8.3
35267,MAC000010,2012-11-15 18:00:00,0.714,7.7
35268,MAC000010,2012-11-15 18:30:00,0.474,7.7
35269,MAC000010,2012-11-15 19:00:00,0.443,5.7
35270,MAC000010,2012-11-15 19:30:00,0.433,5.7
35271,MAC000010,2012-11-15 20:00:00,1.362,6.4
35272,MAC000010,2012-11-15 20:30:00,0.575,6.4
35273,MAC000010,2012-11-15 21:00:00,0.939,6.7
35274,MAC000010,2012-11-15 21:30:00,1.321,6.7
35275,MAC000010,2012-11-15 22:00:00,1.02,6.6
35276,MAC000010,2012-11-15 22:30:00,0.623,6.6
35277,MAC000010,2012-11-15 23:00:00,0.899,6.2
35278,MAC000010,2012-11-15 23:30:00,0.723,6.2
35279,MAC000010,2012-11-16 00:00:00,0.25,6.1
35280,MAC000010,2012-11-16 00:30:00,0.191,6.1
35281,MAC000010,2012-11-16 01:00:00,0.237,6.1
35282,MAC000010,2012-11-16 01:30:00,0.224,6.1
35283,MAC000010,2012-11-16 02:00:00,0.174,6.1
35284,MAC000010,2012-11-16 02:30:00,0.209,6.1
35285,MAC000010,2012-11-16 03:00:00,0.209,6.4
35286,MAC000010,2012-11-16 03:30:00,0.145,6.4
35287,MAC000010,2012-11-16 04:00:00,0.148,6.5
35288,MAC000010,2012-11-16 04:30:00,0.203,6.5
35289,MAC000010,2012-11-16 05:00:00,0.183,6.4
35290,MAC000010,2012-11-16 05:30:00,0.174,6.4
35291,MAC000010,2012-11-16 06:00:00,0.227,6.1
35292,MAC000010,2012-11-16 06:30:00,0.454,6.1
35293,MAC000010,2012-11-16 07:00:00,0.493,5.7
35294,MAC000010,2012-11-16 07:30:00,0.47,5.7
35295,MAC000010,2012-11-16 08:00:00,0.553,6.1
35296,MAC000010,2012-11-16 08:30:00,0.446,6.1
35297,MAC000010,2012-11-16 09:00:00,0.471,6.0
35298,MAC000010,2012-11-16 09:30:00,0.494,6.0
35299,MAC000010,2012-11-16 10:00:00,0.442,6.2
35300,MAC000010,2012-11-16 10:30:00,0.62,6.2
35301,MAC000010,2012-11-16 11:00:00,0.9,6.9
35302,MAC000010,2012-11-16 11:30:00,0.522,6.9
35303,MAC000010,2012-11-16 12:00:00,0.455,7.3
35304,MAC000010,2012-11-16 12:30:00,0.886,7.3
35305,MAC000010,2012-11-16 13:00:00,0.601,7.9
35306,MAC000010,2012-11-16 13:30:00,0.233,7.9
35307,MAC000010,2012-11-16 14:00:00,0.651,8.5
35308,MAC000010,2012-11-16 14:30:00,0.582,8.5
35309,MAC000010,2012-11-16 15:00:00,0.591,9.0
35310,MAC000010,2012-11-16 15:30:00,0.553,9.0
35311,MAC000010,2012-11-16 16:00:00,0.536,8.7
35312,MAC000010,2012-11-16 16:30:00,0.504,8.7
35313,MAC000010,2012-11-16 17:00:00,0.512,8.7
35314,MAC000010,2012-11-16 17:30:00,0.444,8.7
35315,MAC000010,2012-11-16 18:00:00,1.439,8.9
35316,MAC000010,2012-11-16 18:30:00,1.348,8.9
35317,MAC000010,2012-11-16 19:00:00,0.975,9.2
35318,MAC000010,2012-11-16 19:30:00,0.58,9.2
35319,MAC000010,2012-11-16 20:00:00,1.082,9.4
35320,MAC000010,2012-11-16 20:30:00,1.319,9.4
35321,MAC000010,2012-11-16 21:00:00,0.551,9.6
35322,MAC000010,2012-11-16 21:30:00,0.624,9.6
35323,MAC000010,2012-11-16 22:00:00,0.696,8.9
35324,MAC000010,2012-11-16 22:30:00,0.835,8.9
35325,MAC000010,2012-11-16 23:00:00,0.591,9.9
35326,MAC000010,2012-11-16 23:30:00,0.535,9.9
35327,MAC000010,2012-11-17 00:00:00,0.252,9.9
35328,MAC000010,2012-11-17 00:30:00,0.177,9.9
35329,MAC000010,2012-11-17 01:00:00,0.202,10.1
35330,MAC000010,2012-11-17 01:30:00,0.243,10.1
35331,MAC000010,2012-11-17 02:00:00,0.206,10.7
35332,MAC000010,2012-11-17 02:30:00,0.178,10.7
35333,MAC000010,2012-11-17 03:00:00,0.215,11.5
35334,MAC000010,2012-11-17 03:30:00,0.193,11.5
35335,MAC000010,2012-11-17 04:00:00,0.145,11.6
35336,MAC000010,2012-11-17 04:30:00,0.196,11.6
35337,MAC000010,2012-11-17 05:00:00,0.338,11.9
35338,MAC000010,2012-11-17 05:30:00,0.574,11.9
35339,MAC000010,2012-11-17 06:00:00,0.411,12.0
35340,MAC000010,2012-11-17 06:30:00,0.266,12.0
35341,MAC000010,2012-11-17 07:00:00,0.242,12.1
35342,MAC000010,2012-11-17 07:30:00,0.183,12.1
35343,MAC000010,2012-11-17 08:00:00,0.222,12.4
35344,MAC000010,2012-11-17 08:30:00,0.226,12.4
35345,MAC000010,2012-11-17 09:00:00,0.183,12.4
35346,MAC000010,2012-11-17 09:30:00,0.483,12.4
35347,MAC000010,2012-11-17 10:00:00,0.461,10.8
35348,MAC000010,2012-11-17 10:30:00,0.916,10.8
35349,MAC000010,2012-11-17 11:00:00,1.29,10.5
35350,MAC000010,2012-11-17 11:30:00,0.616,10.5
35351,MAC000010,2012-11-17 12:00:00,1.447,10.9
35352,MAC000010,2012-11-17 12:30:00,0.482,10.9
35353,MAC000010,2012-11-17 13:00:00,0.459,10.8
35354,MAC000010,2012-11-17 13:30:00,1.136,10.8
